id,type,genres,average_rating,num_votes,is_adult
1613,movie,"Drama,Fantasy,Sport",5.7,481,False
1614,movie,"Biography,Drama,Family",6.4,2344,False
1615,tvMovie,Family,4.7,339,False
1616,movie,"Action,Adventure,Fantasy",5.2,18812,False
1617,movie,Comedy,5.3,4990,False
1618,movie,"Animation,Drama,History",6.9,789,False
1619,movie,"Documentary,Sport",4.9,269,False
1620,movie,Drama,6.2,733,False
1621,tvEpisode,"Drama,Sci-Fi",7.7,22,False
1622,movie,"Action,Drama,Thriller",6.3,4025,False
1623,movie,"Crime,Drama,Thriller",4.2,370,False
1624,movie,"Action,Adventure,Animation",5.1,43215,False
1625,movie,"Comedy,Family,Romance",5.0,2800,False
1626,movie,"Action,Crime,Drama",7.1,22807,False
1627,tvSpecial,Comedy,7.3,1555,False
1628,movie,"Adventure,Biography,Drama",7.1,1131,False
1629,tvSpecial,Comedy,7.2,906,False
1630,movie,"Documentary,Music",7.0,11779,False
1631,movie,"Drama,Romance",6.6,216,False
1632,movie,"Action,Crime,Drama",5.2,2138,False
1633,tvEpisode,"Game-Show,Reality-TV",7.4,29,False
1634,movie,Comedy,3.1,124,False
1635,movie,"Action,Comedy",5.4,26826,False
1636,tvSeries,"Drama,Sport",2.2,55,False
1637,movie,Thriller,5.2,242,False
1638,movie,"Action,Crime,Drama",7.8,15887,False
1639,movie,"Crime,Drama",7.5,410474,False
1640,movie,"Drama,Thriller",3.3,926,False
1641,movie,"Adventure,Documentary,Drama",8.1,102,False
1642,video,"Adventure,Animation,Comedy",4.4,2057,False
1643,video,"Adventure,Animation,Comedy",4.4,724,False
1644,video,"Action,Adventure,Animation",4.2,830,False
1645,tvSpecial,"Comedy,Music",7.4,806,False
1646,movie,"Drama,Sport",6.7,240,False
1647,movie,Crime,6.1,351,False
1648,movie,Crime,5.1,39,False
1649,movie,"Horror,Mystery,Thriller",5.0,1704,False
1650,movie,"Drama,Fantasy,Mystery",5.7,124,False
1651,movie,Drama,7.0,64,False
1652,movie,Documentary,6.1,2336,False
1653,movie,Documentary,6.2,1312,False
1654,movie,"Action,Thriller",4.6,1457,False
1655,movie,Drama,6.2,87,False
1656,tvMiniSeries,"Documentary,History",7.3,517,False
1657,tvMiniSeries,"Biography,Documentary,History",7.6,924,False
1658,tvSpecial,Comedy,5.6,376,False
1659,video,"Adventure,Comedy,Family",3.3,6544,False
1660,movie,"Drama,Horror,Thriller",6.5,92060,False
1661,tvSeries,"Crime,Drama,Thriller",6.4,1526,False
1662,movie,"Adventure,Comedy,Music",6.4,170691,False
1663,movie,"Drama,Horror,Thriller",5.6,2195,False
1664,movie,"Biography,Documentary",7.4,6867,False
1665,tvSeries,Reality-TV,5.3,846,False
1666,movie,"Comedy,Family",6.3,3475,False
1667,tvSeries,"Comedy,Crime",8.2,5946,False
1668,movie,"Action,Adventure,Comedy",6.5,205513,False
1669,movie,"Comedy,Drama,Family",7.4,1011,False
1670,movie,"Comedy,Crime,Thriller",5.8,4756,False
1671,movie,"Action,Crime,Drama",7.6,4038,False
1672,movie,"Horror,Thriller",4.7,4058,False
1673,movie,Documentary,6.9,220,False
1674,tvMovie,"Adventure,Animation",4.9,190,False
1675,movie,"Action,Fantasy,Thriller",5.3,225237,False
1676,movie,"Horror,Thriller",4.3,4497,False
1677,tvSeries,Reality-TV,7.2,130,False
1678,short,"Documentary,Short",5.5,1207,False
1679,movie,"Horror,Thriller,War",5.5,7098,False
1680,tvMiniSeries,"Drama,Fantasy,Horror",7.1,12638,False
1681,movie,"Action,Crime,Drama",6.6,1110,False
1682,movie,"Biography,Drama",7.6,874,False
1683,tvSeries,Animation,7.2,108,False
1684,movie,"Comedy,Musical,Romance",6.7,19841,False
1685,tvMiniSeries,"Comedy,Drama",7.7,31496,False
1686,movie,Drama,6.5,8323,False
1687,tvEpisode,"Comedy,Crime,Drama",7.6,45,False
1688,movie,"Documentary,Music",6.9,156,False
1689,tvSpecial,"Comedy,Documentary",6.4,65,False
1690,movie,Drama,6.3,10629,False
1691,movie,"Comedy,Drama,Romance",5.6,3709,False
1692,movie,Drama,7.1,12692,False
1693,tvSeries,"Crime,Fantasy,Mystery",7.7,1050,False
1694,movie,"Drama,Horror,Mystery",4.6,8024,False
1695,movie,Drama,5.7,114,False
1696,tvSeries,Comedy,7.0,15612,False
1697,movie,"Comedy,Drama",5.2,3517,False
1698,tvEpisode,"Comedy,Music,Musical",8.5,542,False
1699,tvSeries,"Comedy,Drama",8.2,3144,False
1700,tvSeries,"Action,Animation,Comedy",7.4,972,False
1701,movie,"Action,Animation,Comedy",7.4,607,False
1702,movie,Documentary,6.7,189,False
1703,short,"Fantasy,Short",7.9,11,False
1704,tvSeries,"Action,Adventure,Animation",7.9,703,False
1705,movie,Documentary,7.3,1546,False
1706,movie,"Family,Sport",5.9,2261,False
1707,short,"Animation,Family,Short",6.7,32,False
1708,tvSeries,"Comedy,Musical,Romance",7.0,436,False
1709,movie,Family,5.9,92,False
1710,movie,"Drama,Family,Romance",5.6,914,False
1711,tvSeries,"Action,Animation,Sci-Fi",7.0,1597,False
1712,movie,"Biography,Documentary,Drama",7.3,799,False
1713,movie,"Action,Adventure,Drama",6.4,2079,False
1714,movie,Drama,4.7,40825,False
1715,movie,Drama,4.5,3439,False
1716,movie,"Drama,Romance",7.7,26063,False
1717,tvMiniSeries,"Drama,Western",8.3,54589,False
1718,tvSeries,"Horror,Mystery,Short",5.7,604,False
1719,movie,"Drama,Family,Sport",4.7,447,False
1720,tvSeries,"Animation,Comedy,Drama",7.6,2336,False
1721,movie,"Action,Adventure,Thriller",7.2,240676,False
1722,movie,Drama,5.5,430,False
1723,short,"Animation,Short",5.6,19,False
1724,movie,"Crime,Thriller",6.5,4892,False
1725,movie,Comedy,3.7,100,False
1726,movie,"Comedy,Crime,Mystery",5.1,7102,False
1727,movie,"Action,Comedy,Drama",7.4,15237,False
1728,movie,"Action,Drama,Western",5.2,894,False
1729,movie,Comedy,3.8,135,False
1730,movie,"Comedy,Family",5.7,26725,False
1731,movie,"Comedy,Drama,Sport",4.8,1363,False
1732,movie,"Comedy,Documentary",6.9,5642,False
1733,movie,"Comedy,Drama",6.1,9537,False
1734,movie,Drama,5.0,51,False
1735,movie,"Drama,Thriller,War",6.4,22744,False
1736,movie,"Comedy,Drama,Romance",4.3,261,False
1737,movie,"Comedy,Drama",5.2,76,False
1738,movie,"Comedy,Romance",5.6,86202,False
1739,tvSeries,"Crime,Drama,Mystery",7.6,2484,False
1740,movie,"Action,Crime,Thriller",5.5,15726,False
1741,movie,Comedy,5.7,2541,False
1742,movie,"Crime,Drama,Thriller",7.4,94962,False
1743,movie,"Biography,Crime,Drama",8.7,1035670,False
1744,movie,Drama,7.0,2245,False
1745,movie,"Comedy,Drama,Sport",6.8,84221,False
1746,movie,"Adventure,Animation,Comedy",5.6,18307,False
1747,tvEpisode,"Comedy,Talk-Show",4.1,8,False
1748,movie,"Comedy,Drama,Mystery",7.2,81237,False
1749,movie,"Horror,Mystery,Thriller",5.8,107216,False
1750,movie,"Biography,Drama",7.4,524,False
1751,tvSeries,"Crime,Drama,Mystery",6.5,85,False
1752,movie,Drama,8.1,726992,False
1753,movie,"Comedy,Drama,Thriller",4.4,5847,False
1754,movie,"Comedy,Family",4.9,712,False
1755,movie,"Action,Thriller",7.0,1899,False
1756,movie,"Comedy,Horror,Thriller",5.7,46,False
1757,movie,Comedy,3.5,36,False
1758,movie,Documentary,7.1,1126,False
1759,movie,"Musical,Romance",7.2,245087,False
1760,tvSeries,Comedy,7.0,5561,False
1761,tvSeries,"Adventure,Animation,Comedy",8.0,2701,False
1762,movie,"Biography,Family,Sport",7.3,4756,False
1763,tvMiniSeries,"Documentary,History,War",8.7,6049,False
1764,tvSeries,"Adventure,Animation,Comedy",8.2,1884,False
1765,movie,"Horror,Thriller",7.0,109519,False
1766,tvSpecial,Comedy,7.2,1835,False
1767,tvSpecial,Comedy,4.4,20,False
1768,movie,Action,5.8,4133,False
1769,movie,"Crime,Documentary",6.7,3087,False
1770,movie,Documentary,5.7,366,False
1771,movie,Documentary,7.3,316,False
1772,movie,Documentary,6.6,149,False
1773,movie,Comedy,4.4,1527,False
1774,movie,"Drama,Thriller",5.4,3827,False
1775,tvEpisode,"Comedy,Drama,Romance",8.3,146,False
1776,movie,"Action,Crime,Drama",6.2,689,False
1777,movie,"Action,Adventure,Crime",6.3,3416,False
1778,movie,"Documentary,Sport",7.2,195,False
1779,movie,"Action,Drama",6.2,308,False
1780,movie,"Action,Biography,Drama",5.3,24757,False
1781,movie,Drama,7.7,22167,False
1782,movie,"Drama,Romance",7.4,17402,False
1783,tvSeries,"Drama,Thriller",6.9,14482,False
1784,movie,"Drama,Mystery,Thriller",5.9,1731,False
1785,movie,Comedy,6.5,7564,False
1786,movie,Comedy,6.1,4263,False
1787,tvSeries,"Adventure,Animation,Comedy",5.9,142,False
1788,movie,"Family,Romance",7.1,127,False
1789,movie,Comedy,7.0,110,False
1790,movie,"Biography,Drama,Romance",7.6,1888,False
1791,tvSeries,"Crime,Drama,Thriller",6.4,1229,False
1792,movie,"Action,Crime,Drama",8.1,50806,False
1793,movie,"Comedy,Drama,Music",6.3,125535,False
1794,movie,"Comedy,Drama,Musical",6.6,120672,False
1795,movie,"Action,Adventure,Crime",2.2,211,False
1796,movie,"Comedy,Drama",6.4,37,False
1797,movie,"Drama,Romance",4.4,6459,False
1798,movie,"Drama,Family",7.2,366,False
1799,tvMiniSeries,"Action,Adventure,Animation",5.8,2726,False
1800,movie,"Action,Drama,Romance",5.6,1783,False
1801,movie,"Action,Drama,Thriller",6.7,23950,False
1802,movie,Drama,7.8,1003,False
1803,movie,"Comedy,Crime",4.1,69,False
1804,movie,"Comedy,Drama,Sport",7.1,11608,False
1805,movie,"Comedy,Mystery",5.2,4052,False
1806,movie,"Crime,Drama,Mystery",5.3,15001,False
1807,tvSpecial,Comedy,7.9,3006,False
1808,tvSpecial,"Comedy,Documentary",8.3,10461,False
1809,tvSpecial,Comedy,6.6,1371,False
1810,tvSpecial,"Documentary,Music",9.1,2391,False
1811,movie,"Comedy,Horror",6.2,630,False
1812,tvSeries,Drama,4.8,21,False
1813,movie,Comedy,5.7,3882,False
1814,movie,"Drama,Fantasy",7.5,15857,False
1815,movie,Comedy,6.6,160,False
1816,movie,"Horror,Western",5.1,2470,False
1817,movie,"Action,Comedy,Crime",5.0,34403,False
1818,movie,"Drama,Romance",7.3,1587,False
1819,tvSeries,"Comedy,Drama",7.3,2823,False
1820,movie,"Drama,Romance",6.4,3680,False
1821,movie,"Action,Thriller",3.3,7202,False
1822,movie,"Drama,Thriller",5.0,170,False
1823,movie,"Action,Adventure,Sci-Fi",6.7,87733,False
1824,tvSpecial,Comedy,6.4,742,False
1825,movie,"Biography,Comedy,Drama",8.4,2215,False
1826,tvSpecial,Comedy,4.5,146,False
1827,movie,"Adventure,Comedy",6.6,131368,False
1828,movie,"Adventure,Comedy",7.1,183087,False
1829,movie,"Biography,Documentary",8.0,782,False
1830,tvMovie,"Comedy,Family",4.7,1744,False
1831,movie,Documentary,7.3,378,False
1832,tvSpecial,Comedy,8.3,6552,False
1833,movie,"Comedy,Romance",6.8,13652,False
1834,movie,"Action,Comedy,Romance",6.2,2961,False
1835,tvMiniSeries,"Comedy,Crime",5.3,2362,False
1836,movie,"Comedy,Drama,Romance",4.2,453,False
1837,tvEpisode,\N,8.0,12,False
1838,movie,"Documentary,Horror",6.6,899,False
1839,movie,"Horror,Mystery,Thriller",3.9,926,False
1840,movie,Documentary,6.7,221,False
1841,movie,"Horror,Mystery,Thriller",4.8,3595,False
1842,movie,"Biography,Drama",5.5,1722,False
1843,movie,"Comedy,Drama,Romance",5.9,1140,False
1844,movie,"Action,Drama,Thriller",5.8,84251,False
1845,video,"Comedy,Short",6.6,11,False
1846,movie,Drama,7.9,4701,False
1847,tvSpecial,Comedy,6.3,359,False
1848,movie,Comedy,6.2,2654,False
1849,movie,"Biography,Documentary",6.9,4467,False
1850,movie,"Comedy,Drama,Fantasy",6.4,18221,False
1851,movie,"Horror,Thriller",5.3,7527,False
1852,movie,"Horror,Mystery,Thriller",5.4,3474,False
1853,movie,"Drama,Romance",6.5,4118,False
1854,movie,"Action,Drama,Thriller",6.3,13296,False
1855,tvSeries,"Animation,Documentary",8.6,975,False
1856,movie,"Drama,Mystery",6.5,1387,False
1857,movie,Documentary,7.0,2200,False
1858,movie,"Comedy,Crime,Romance",6.2,51997,False
1859,movie,"Drama,Romance",6.0,475,False
1860,movie,"Drama,Romance,Thriller",5.5,2490,False
1861,movie,Drama,7.7,675,False
1862,movie,Animation,4.2,259,False
1863,movie,"Action,Mystery,Sci-Fi",4.4,722,False
1864,movie,"Adventure,Animation,Comedy",5.4,4741,False
1865,movie,"Action,Crime,Drama",7.6,207011,False
1866,short,"Drama,Short",5.8,12,False
1867,tvEpisode,"Adventure,Reality-TV",7.1,23,False
1868,movie,"Action,Fantasy,Horror",6.8,308294,False
1869,movie,"Action,Comedy,Fantasy",4.7,3873,False
1870,movie,"Drama,Romance",7.3,844,False
1871,tvMovie,Documentary,4.4,1810,False
1872,movie,"Action,Biography,History",7.5,1910,False
1873,movie,"Drama,Romance,Sci-Fi",8.0,549135,False
1874,movie,Drama,5.2,136,False
1875,movie,"Action,Comedy,Crime",6.8,981,False
1876,movie,"Drama,Horror,Sci-Fi",5.6,6682,False
1877,movie,"Action,Drama",6.2,598,False
1878,movie,"Action,Adventure,Comedy",4.6,1826,False
1879,short,"Documentary,Short",6.8,2334,False
1880,movie,Drama,5.1,4072,False
1881,tvSeries,"Comedy,Drama,Fantasy",8.0,1079,False
1882,movie,Western,4.7,2752,False
1883,tvMovie,Thriller,4.2,715,False
1884,movie,"Drama,Horror,Thriller",4.2,220,False
1885,tvEpisode,"Crime,Drama,Mystery",8.4,225,False
1886,tvEpisode,Drama,7.3,53,False
1887,movie,"Mystery,Thriller",5.9,624,False
1888,movie,"Drama,Sport",6.2,7770,False
1889,tvMiniSeries,"Documentary,History",7.4,6344,False
1890,movie,Drama,5.5,705,False
1891,movie,"Documentary,History,Music",7.2,61,False
1892,movie,"Crime,Drama,Romance",7.6,26745,False
1893,movie,Drama,6.0,135,False
1894,movie,Drama,6.7,31004,False
1895,movie,"Action,Comedy",1.7,8007,False
1896,movie,"Drama,Horror,Thriller",6.5,27636,False
1897,movie,"Comedy,Drama,Horror",2.8,1646,False
1898,tvMiniSeries,"Biography,Crime,Drama",7.8,797,False
1899,tvSeries,Comedy,5.3,1538,False
1900,tvSeries,"Documentary,History",6.7,3278,False
1901,movie,Drama,5.0,34,False
1902,tvSeries,"Comedy,Documentary",6.5,3717,False
1903,short,"Comedy,Short",6.5,6,False
1904,movie,"Comedy,Romance",6.6,298120,False
1905,short,"Comedy,Short",7.2,46,False
1906,tvMovie,"Documentary,History,Sport",6.6,180,False
1907,tvMiniSeries,Family,7.2,608,False
1908,movie,"Drama,Music,Musical",7.1,1761,False
1909,movie,"Action,Drama,Thriller",5.6,33936,False
1910,movie,"Biography,Drama,Romance",7.4,11150,False
1911,movie,"Comedy,Romance",6.1,47616,False
1912,movie,"Comedy,Drama,Romance",6.1,12530,False
1913,movie,"Comedy,Drama,Family",4.9,2244,False
1914,movie,"Fantasy,Horror,Mystery",5.1,10510,False
1915,tvEpisode,Comedy,6.1,10,False
1916,movie,Comedy,5.2,445,False
1917,tvEpisode,"Comedy,Reality-TV",7.9,74,False
1918,tvEpisode,Comedy,7.6,5,False
1919,movie,"Comedy,Crime",7.4,10,False
1920,tvMiniSeries,Drama,7.6,30593,False
1921,movie,Musical,6.2,3648,False
1922,movie,Comedy,4.5,20,False
1923,movie,"Adventure,Comedy,Sport",5.3,1370,False
1924,movie,"Documentary,Drama",7.1,5166,False
1925,movie,Thriller,4.3,439,False
1926,movie,"Documentary,Music",7.5,6385,False
1927,tvSeries,Drama,6.0,631,False
1928,tvMovie,Romance,5.1,715,False
1929,movie,"Comedy,Drama,Music",5.3,7011,False
1930,movie,"Drama,Music",5.1,675,False
1931,movie,"Comedy,Drama,Romance",6.1,2356,False
1932,movie,"Crime,Drama,Romance",5.9,680,False
1933,movie,"Animation,Comedy,Crime",4.7,12268,False
1934,movie,"Adventure,Comedy,Family",6.8,237391,False
1935,tvSeries,"Animation,Comedy,Sport",6.1,4388,False
1936,movie,"Adventure,Animation,Comedy",5.4,31971,False
1937,movie,"Comedy,Drama,Family",6.2,398,False
1938,movie,"Comedy,Drama",4.8,462,False
1939,movie,"Comedy,Crime,Drama",6.5,78674,False
1940,movie,"Action,Adventure,Animation",6.0,31,False
1941,movie,Horror,4.2,1717,False
1942,movie,"Drama,Mystery,Thriller",5.9,15074,False
1943,tvSeries,"Comedy,Drama",8.7,2059,False
1944,movie,"Biography,Documentary,History",5.3,851,False
1945,movie,"Crime,Drama,History",6.1,1833,False
1946,tvEpisode,"Action,Crime,Drama",8.1,322,False
1947,movie,"Drama,Western",7.2,73860,False
1948,movie,"Comedy,Sci-Fi",3.4,3507,False
1949,movie,Drama,4.6,316,False
1950,movie,Documentary,6.1,16250,False
1951,tvMiniSeries,Documentary,6.7,1980,False
1952,movie,Comedy,4.1,207,False
1953,movie,"Comedy,Sport",6.7,77979,False
1954,movie,"Drama,Romance",6.0,2020,False
1955,movie,"Comedy,Family,Sci-Fi",5.4,21950,False
1956,movie,"Adventure,Animation,Comedy",6.3,59181,False
1957,movie,Comedy,5.5,1453,False
1958,movie,"Drama,Horror,Thriller",5.6,73427,False
1959,tvMovie,"Fantasy,Horror,Mystery",4.4,2809,False
1960,movie,"Documentary,History",7.9,3265,False
1961,tvMovie,Comedy,3.0,850,False
1962,movie,"Action,Adventure,Drama",5.0,45494,False
1963,video,"Documentary,History,Music",6.8,1187,False
1964,movie,"Comedy,Family,Fantasy",6.2,217437,False
1965,movie,"Comedy,Drama",6.0,14546,False
1966,movie,Comedy,5.4,8716,False
1967,movie,"Adventure,Biography,Documentary",7.6,1174,False
1968,tvMiniSeries,"Crime,Documentary",7.0,2365,False
1969,movie,Comedy,6.2,1811,False
1970,movie,"Comedy,Drama,Romance",6.3,10793,False
1971,tvMovie,Documentary,6.0,129,False
1972,movie,"Action,Adventure,Animation",7.8,308753,False
1973,tvEpisode,"Comedy,Short",7.0,10,False
1974,movie,Documentary,6.2,124,False
1975,movie,"Drama,Romance",7.4,29313,False
1976,movie,"Comedy,Mystery",5.2,40132,False
1977,tvSeries,Comedy,6.8,2410,False
1978,movie,"Drama,Family,Fantasy",7.5,307492,False
1979,video,"Action,Adventure,Animation",7.0,11683,False
1980,short,"Animation,Short",7.2,43,False
1981,movie,Documentary,7.7,1211,False
1982,movie,"Drama,Romance",5.2,3938,False
1983,movie,"Comedy,Drama,Romance",6.0,11492,False
1984,tvSeries,"Drama,Romance",9.0,3543,False
1985,movie,"Action,Horror,Sci-Fi",3.8,2266,False
1986,movie,"Adventure,Comedy,Drama",7.9,114344,False
1987,movie,"Action,Thriller",5.2,6393,False
1988,movie,"Biography,Drama",6.0,30,False
1989,movie,"Comedy,Romance",7.0,5689,False
1990,tvSeries,Documentary,8.1,66,False
1991,movie,"Comedy,Drama",5.9,6118,False
1992,movie,Comedy,4.7,2275,False
1993,movie,Comedy,3.7,239,False
1994,movie,"Horror,Thriller",6.6,106792,False
1995,short,"Crime,Drama,Mystery",7.4,11,False
1996,short,"Drama,Short",8.9,14,False
1997,tvSeries,Drama,8.4,10,False
1998,movie,"Documentary,Drama,Reality-TV",6.6,5,False
1999,movie,"Crime,Drama,Music",7.3,38822,False
2000,tvSeries,"Drama,Romance",7.8,535,False
2001,tvMiniSeries,"Drama,History,Music",7.3,701,False
2002,tvSeries,Reality-TV,8.1,2264,False
2003,movie,"Fantasy,Horror,Mystery",5.5,2062,False
2004,movie,Drama,3.4,375,False
2005,movie,Drama,6.8,925,False
2006,movie,Documentary,7.5,3538,False
2007,tvSeries,"Crime,Documentary",5.2,613,False
2008,movie,"Biography,Documentary,Sport",7.1,3176,False
2009,movie,Documentary,7.6,2482,False
2010,movie,Documentary,6.8,1537,False
2011,movie,"Comedy,Drama,Family",8.0,3784,False
2012,movie,"Biography,Drama,Romance",5.6,5114,False
2013,movie,"Drama,Mystery,Sci-Fi",6.7,78021,False
2014,movie,Comedy,6.3,12734,False
2015,movie,"Comedy,Drama",6.9,2026,False
2016,tvSeries,"Comedy,Sci-Fi",7.6,43109,False
2017,movie,"Animation,Biography,Documentary",7.2,194,False
2018,movie,"Drama,Horror,Mystery",4.6,13283,False
2019,movie,Action,4.4,1282,False
2020,movie,Action,3.4,940,False
2021,movie,"Biography,Drama,Music",6.6,1665,False
2022,movie,"Action,Thriller",5.4,13855,False
2023,movie,"Documentary,Drama,History",7.3,1587,False
2024,movie,"Comedy,Romance",4.9,19624,False
2025,movie,"Documentary,Music",7.0,103,False
2026,movie,"Comedy,Drama,Romance",5.6,7586,False
2027,movie,"Animation,Drama,Fantasy",7.6,27567,False
2028,tvSeries,Comedy,7.7,5843,False
2029,movie,Drama,6.0,772,False
2030,movie,Drama,7.9,54854,False
2031,movie,"Comedy,Drama,Romance",6.7,7004,False
2032,movie,Documentary,6.6,1292,False
2033,movie,"Crime,Drama,Romance",4.4,1805,False
2034,movie,Drama,7.3,6102,False
2035,tvEpisode,Drama,8.1,24,False
2036,short,"Horror,Sci-Fi,Short",7.8,20,False
2037,movie,"Drama,Thriller",6.6,66145,False
2038,tvEpisode,"Adventure,Comedy,Reality-TV",8.5,6,False
2039,movie,"Comedy,Romance",5.2,15914,False
2040,tvEpisode,"Adventure,Comedy,Documentary",6.2,63,False
2041,movie,"Action,Crime,Sci-Fi",6.0,20910,False
2042,movie,"Documentary,Sport",7.9,40946,False
2043,short,"Comedy,Drama,Short",7.0,300,False
2044,tvSeries,"Adventure,Fantasy,War",7.1,534,False
2045,movie,"Documentary,Sport",7.5,1530,False
2046,movie,"Action,Comedy,History",4.8,3346,False
2047,tvSeries,"Action,Adventure,Animation",6.1,269,False
2048,movie,Comedy,5.8,34,False
2049,tvSeries,Game-Show,5.8,322,False
2050,short,"Animation,Drama,Short",7.9,8813,False
2051,tvSeries,"Drama,Fantasy,Romance",7.7,1736,False
2052,movie,"Animation,Comedy,Family",6.0,22475,False
2053,movie,Drama,6.6,116,False
2054,tvSpecial,Comedy,6.6,2588,False
